assertion_id,future_condition_label_drift,future_classification_change,future_cross_environment_drift,future_any_meaning_drift
CANCER_1074103,0,0,0,0
CANCER_1074104,0,0,0,0
CANCER_1074130,0,0,0,0
CANCER_1074176,1,0,1,1
CANCER_1074178,1,0,0,1
CANCER_1074179,0,0,0,0
CANCER_1074186,0,0,0,0
CANCER_1074187,0,0,0,0
CANCER_1074203,0,0,0,0
CANCER_1074205,1,0,0,1
CANCER_1074217,0,0,0,0
CANCER_1074221,1,0,0,1
CANCER_1074223,0,0,0,0
CANCER_1074236,1,0,0,1
CANCER_1074238,1,0,0,1
CANCER_1074240,0,0,0,0
CANCER_1074241,0,0,0,0
CANCER_1074309,0,0,0,0
CANCER_1074343,1,0,0,1
CANCER_1074345,0,0,0,0
CANCER_1074363,0,0,0,0
CANCER_1074369,0,0,0,0
CANCER_1074382,0,0,0,0
CANCER_1074383,1,0,1,1
CANCER_1074393,1,0,0,1
CANCER_1074394,0,0,0,1
CANCER_1074407,0,0,0,0
CANCER_1074411,0,0,0,0
CANCER_1074412,1,0,1,1
CANCER_1074414,0,0,0,0
CANCER_1074419,0,0,0,0
CANCER_1074420,0,0,0,0
CANCER_1074421,0,0,0,0
CANCER_1074422,0,0,0,0
CANCER_1074444,0,0,0,0
CANCER_1074496,1,0,1,1
CANCER_1074518,0,0,0,1
CANCER_1074529,0,0,0,0
CANCER_1074531,1,0,0,1
CANCER_1074551,0,0,0,0
CANCER_1074552,0,0,0,0
CANCER_1074553,0,0,0,0
CANCER_1074598,0,0,0,0
CANCER_1074622,0,0,0,0
CANCER_1074633,1,0,0,1
CANCER_1074638,1,0,1,1
CANCER_1074645,0,0,0,0
CANCER_1074646,0,0,0,0
CANCER_1074651,0,0,0,0
CANCER_1074652,1,0,1,1
CANCER_1074669,0,0,0,0
CANCER_1074684,0,0,0,0
CANCER_1074715,0,0,0,0
CANCER_1074731,0,0,0,0
CANCER_1074735,0,0,0,0
CANCER_1074742,0,0,0,0
CANCER_1074746,0,0,0,0
CANCER_1074748,0,0,0,0
CANCER_1074750,0,0,0,0
CANCER_1074753,0,0,0,1
CANCER_1074754,0,0,0,0
CANCER_1074762,0,0,0,0
CANCER_1074770,0,0,0,0
CANCER_1074776,0,0,0,0
CANCER_1074785,0,0,0,1
CANCER_1074789,0,0,0,0
CANCER_1074790,1,0,0,1
CANCER_1074823,0,0,0,0
CANCER_1074849,0,0,0,1
CANCER_1074850,1,0,1,1
CANCER_1074859,1,0,1,1
CANCER_1074875,0,0,0,0
CANCER_1074878,1,0,0,1
CANCER_1074896,0,0,0,1
CANCER_1074915,0,0,0,0
CANCER_1074920,0,0,0,0
CANCER_1074928,0,0,0,0
CANCER_1074953,0,0,0,0
CANCER_1074976,1,0,1,1
CANCER_1074991,0,0,0,0
CANCER_1075017,0,0,0,0
CANCER_1075018,0,0,0,0
CANCER_1075029,0,0,0,0
CANCER_1075033,0,0,0,0
CANCER_1075035,1,0,1,1
CANCER_1075036,1,0,1,1
CANCER_1075049,0,0,0,0
CANCER_1075051,1,0,0,1
CANCER_1075054,1,0,1,1
CANCER_1075063,0,0,0,0
CANCER_1075064,0,0,0,0
CANCER_1075079,0,0,0,0
CANCER_1075090,0,0,0,0
CANCER_1075095,1,0,1,1
CANCER_1075100,0,0,0,0
CANCER_1075116,1,0,1,1
CANCER_1075125,0,0,0,1
CANCER_1075128,0,0,0,0
CANCER_1075137,0,0,0,0
CANCER_1075138,0,0,0,0
CANCER_1075140,0,0,0,0
CANCER_1075149,0,0,0,0
CANCER_1075163,0,0,0,0
CANCER_1075167,0,0,0,0
CANCER_1075189,0,0,0,0
CANCER_1075200,0,0,0,0
CANCER_1075210,0,0,0,0
CANCER_1075217,0,0,0,0
CANCER_1075218,0,0,0,0
CANCER_1075219,0,0,0,0
CANCER_1075220,0,0,0,0
CANCER_1075221,0,0,0,0
CANCER_1075222,0,0,0,0
CANCER_1075231,0,0,0,0
CANCER_1075232,0,0,0,0
CANCER_1075233,0,0,0,0
CANCER_1075234,0,0,0,0
CANCER_1075264,1,0,0,1
CANCER_1075269,1,0,1,1
CANCER_1075278,0,0,0,1
CANCER_1075281,0,0,0,0
CANCER_1075286,1,0,1,1
CANCER_1075302,0,0,0,0
CANCER_1075306,0,0,0,0
CANCER_1075308,0,0,0,0
CANCER_1075317,0,0,0,0
CANCER_1075331,0,0,0,0
CANCER_1075340,0,0,0,0
CANCER_1075345,0,0,0,0
CANCER_1075369,0,0,0,0
CANCER_1075374,0,0,0,0
CANCER_1075375,0,0,0,0
CANCER_1075376,0,0,0,0
CANCER_1075377,0,0,0,0
CANCER_1075386,0,0,0,0
CANCER_1075393,0,0,0,0
CANCER_1075425,0,0,0,0
CANCER_1075441,1,0,0,1
CANCER_1075442,1,0,0,1
CANCER_1075452,1,0,1,1
CANCER_1075495,0,0,0,0
CANCER_1075496,1,0,0,1
CANCER_1075499,0,0,0,0
CANCER_1075500,0,0,0,0
CANCER_1075501,0,0,0,0
CANCER_1075505,0,0,0,0
CANCER_1075506,0,0,0,0
CANCER_1075564,0,0,0,0
CANCER_1075566,1,0,1,1
CANCER_1075567,0,0,0,0
CANCER_1075568,0,0,0,0
CANCER_1075569,0,0,0,0
CANCER_1075579,0,0,0,0
CANCER_1075600,0,0,0,0
CANCER_1075602,0,0,0,0
CANCER_1075630,0,0,0,0
CANCER_1075652,0,0,0,0
CANCER_1075653,1,0,0,1
CANCER_1075654,1,0,0,1
CANCER_1075668,0,0,0,0
CANCER_1075669,0,0,0,0
CANCER_1075679,0,0,0,0
CANCER_1075702,0,0,0,0
CANCER_1075703,0,0,0,0
CANCER_1075705,1,0,1,1
CANCER_1075711,0,0,0,0
CANCER_1075719,0,0,0,0
CANCER_1075720,0,0,0,0
CANCER_1075721,0,0,0,0
CANCER_1075722,0,0,0,0
CANCER_1075723,0,0,0,0
CANCER_1075724,0,0,0,0
CANCER_1075746,0,0,0,0
CANCER_1075763,0,0,0,0
CANCER_1075769,0,0,0,0
CANCER_1075816,0,0,0,0
CANCER_1075821,0,0,0,0
CANCER_1075822,0,0,0,0
CANCER_1075825,0,0,0,0
CANCER_1075827,1,0,1,1
CANCER_1075832,1,0,0,1
CANCER_1075839,0,0,0,0
CANCER_1075866,1,0,0,1
CANCER_1075878,0,0,0,0
CANCER_1075894,0,0,0,0
CANCER_1075895,1,0,0,1
CANCER_1075905,0,0,0,0
CANCER_1075917,0,0,0,0
CANCER_1075918,0,0,0,0
CANCER_1075920,0,0,0,0
CANCER_1075928,0,0,0,0
CANCER_1075938,0,0,0,1
CANCER_1075939,1,0,0,1
CANCER_1075973,0,0,0,0
CANCER_1075976,0,0,0,0
CANCER_1075986,0,0,0,0
CANCER_1076018,0,0,0,0
CANCER_1076021,0,0,0,0
CANCER_1076052,0,0,0,0
CANCER_1076085,1,0,1,1
CANCER_1076099,0,0,0,1
CANCER_1076102,0,0,0,0
CANCER_1076143,0,0,0,0
CANCER_1076154,0,0,0,0
CANCER_1076181,0,0,0,0
CANCER_1076187,0,0,0,0
CANCER_1076190,1,0,1,1
CANCER_1076193,1,0,1,1
CANCER_1076210,0,0,0,0
CANCER_1076212,0,0,0,0
CANCER_1076213,0,0,0,0
CANCER_1076214,0,0,0,0
CANCER_1076263,0,0,0,1
CANCER_1076307,1,0,0,1
CANCER_1076308,0,0,0,0
CANCER_1076314,1,0,0,1
CANCER_1076317,1,0,1,1
CANCER_1076321,0,0,0,0
CANCER_1076324,0,0,0,1
CANCER_1076339,0,0,0,0
CANCER_1076375,1,0,1,1
CANCER_1076384,1,0,0,1
CANCER_1076400,0,0,0,0
CANCER_1076402,1,0,0,1
CANCER_1076404,0,0,0,0
CANCER_1076406,1,0,1,1
CANCER_1076421,0,0,0,0
CANCER_1076423,0,0,0,0
CANCER_1076429,0,0,0,0
CANCER_1076435,1,0,1,1
CANCER_1076436,1,0,0,1
CANCER_1076437,0,0,0,0
CANCER_1076438,1,0,0,1
CANCER_1076464,0,0,0,0
CANCER_1076485,1,0,0,1
CANCER_1076516,0,0,0,0
CANCER_1076535,0,0,0,0
CANCER_1076537,0,0,0,0
CANCER_1076548,0,0,0,0
CANCER_1076578,0,0,0,0
CANCER_1076584,0,0,0,0
CANCER_1076586,1,0,1,1
CANCER_1076588,0,0,0,0
CANCER_1076590,0,0,0,0
CANCER_1076652,1,0,0,1
CANCER_1076672,0,0,0,0
CANCER_1076687,0,0,0,0
CANCER_1076696,0,0,0,0
CANCER_1076700,1,0,0,1
CANCER_1076749,0,0,0,0
CANCER_1076750,0,0,0,0
CANCER_1076756,0,0,0,0
CANCER_1076757,0,0,0,0
CANCER_1076758,0,0,0,0
CANCER_1076773,0,0,0,0
CANCER_1076780,1,0,1,1
CANCER_1076792,1,0,0,1
CANCER_1076802,0,0,0,0
CANCER_1076812,0,0,0,0
CANCER_1076813,0,0,0,0
CANCER_1076814,0,0,0,0
CANCER_1076815,0,0,0,0
CANCER_1076832,1,0,1,1
CANCER_1076845,0,0,0,1
CANCER_1076864,0,0,0,0
CANCER_1076866,0,0,0,0
CANCER_1076874,0,0,0,1
CANCER_1076914,0,0,0,0
CANCER_1076920,1,0,1,1
CANCER_1076948,0,0,0,0
CANCER_1076961,0,0,0,0
CANCER_1076984,0,0,0,0
CANCER_1076985,0,0,0,0
CANCER_1076986,0,0,0,0
CANCER_1076987,0,0,0,0
CANCER_1076988,0,0,0,0
CANCER_1076989,0,0,0,0
CANCER_1076990,0,0,0,0
CANCER_1076991,0,0,0,0
CANCER_1077101,1,0,0,1
CANCER_1098797,1,0,1,1
CANCER_1098805,0,0,0,0
CANCER_1098824,0,0,0,0
CANCER_1098832,0,0,0,0
CANCER_1120225,0,0,0,0
CANCER_1170976,0,0,0,0
CANCER_1170987,0,0,0,0
CANCER_1170996,1,0,0,1
CANCER_1171098,0,0,0,0
CANCER_1171143,0,0,0,0
CANCER_1171369,1,0,0,1
CANCER_1171457,1,0,1,1
CANCER_1171468,0,0,0,0
CANCER_1171487,0,0,0,0
CANCER_1171523,0,0,0,0
CANCER_1171570,0,0,0,1
CANCER_1171638,0,0,0,0
CANCER_1171652,1,0,1,1
CANCER_1171730,1,0,1,1
CANCER_1171805,1,0,0,1
CANCER_1171818,0,0,0,0
CANCER_1171947,0,0,0,0
CANCER_1171988,0,0,0,0
CANCER_1172057,1,0,1,1
CANCER_1172074,0,0,0,0
CANCER_1172095,1,0,1,1
CANCER_1172098,1,0,1,1
CANCER_1172108,1,0,1,1
CANCER_1172174,1,0,1,1
CANCER_1172262,1,0,1,1
CANCER_1172301,0,0,0,0
CANCER_1172317,0,0,0,0
CANCER_1172355,0,0,0,0
CANCER_1172867,0,0,0,0
CANCER_1172876,0,0,0,0
CANCER_1172879,1,0,0,1
CANCER_1172880,0,0,0,0
CANCER_1172891,0,0,0,0
CANCER_1172908,1,0,1,1
CANCER_1174015,1,0,1,1
CANCER_1174016,0,0,0,0
CANCER_1174116,1,0,1,1
CANCER_1174598,0,0,0,0
CANCER_1174599,0,0,0,0
CANCER_1174600,0,0,0,0
CANCER_1174601,0,0,0,0
CANCER_1174602,0,0,0,0
CANCER_1174603,0,0,0,1
CANCER_1174604,0,0,0,0
CANCER_1174605,0,0,0,0
CANCER_1174606,1,0,0,1
CANCER_1176394,1,0,1,1
CANCER_1177251,0,0,0,0
CANCER_1177274,1,0,1,1
CANCER_1177277,0,0,0,0
CANCER_1177380,1,0,1,1
CANCER_1177381,0,0,0,0
CANCER_1180448,1,0,1,1
CANCER_1184270,1,0,0,1
CANCER_1184620,0,0,0,0
CANCER_1192186,0,0,0,0
CANCER_1192195,0,0,0,0
CANCER_1192196,1,0,0,1
CANCER_1192198,0,0,0,0
CANCER_1192199,0,0,0,0
CANCER_1192211,1,0,1,1
CANCER_1192218,0,0,0,0
CANCER_1192229,0,0,0,0
CANCER_1192250,0,0,0,0
CANCER_1192255,0,0,0,0
CANCER_1192257,0,0,0,0
CANCER_1192261,1,0,0,1
CANCER_1192513,1,0,0,1
CANCER_1192523,0,0,0,0
CANCER_1192524,0,0,0,0
CANCER_1192527,1,0,0,1
CANCER_1192532,0,0,0,0
CANCER_1193373,1,0,1,1
CANCER_1195084,1,0,1,1
CANCER_1195870,1,0,1,1
CANCER_1195871,1,0,0,1
CANCER_1195872,1,0,1,1
CANCER_1195887,0,0,0,0
CANCER_1195888,0,0,0,0
CANCER_1196343,1,0,1,1
CANCER_1200705,0,0,0,0
CANCER_1203083,1,0,1,1
CANCER_1203214,1,0,1,1
CANCER_1209848,0,0,0,0
CANCER_1209849,1,0,1,1
CANCER_1210113,0,0,0,1
CANCER_1210119,0,0,0,0
CANCER_1210122,0,0,0,0
CANCER_1210123,0,0,0,0
CANCER_1210124,0,0,0,0
CANCER_1210125,0,0,0,0
CANCER_1210127,0,0,0,0
CANCER_1210357,1,0,1,1
CANCER_1210358,0,0,0,0
CANCER_1217237,0,0,0,0
CANCER_1217239,0,0,0,0
CANCER_1217247,0,0,0,0
CANCER_1217249,0,0,0,0
CANCER_1217257,0,0,0,0
CANCER_1217268,0,0,0,0
CANCER_1217278,0,0,0,0
CANCER_1217296,0,0,0,0
CANCER_1223119,0,0,0,0
CANCER_12236,1,0,0,1
CANCER_12237,1,0,0,1
CANCER_12239,1,0,0,1
CANCER_12240,1,0,0,1
CANCER_12241,1,0,0,1
CANCER_12244,1,0,0,1
CANCER_12248,1,0,1,1
CANCER_12251,0,0,0,0
CANCER_12252,0,0,0,0
CANCER_12357,1,0,0,1
CANCER_12361,0,0,0,0
CANCER_12363,1,0,0,1
CANCER_12373,0,0,0,0
CANCER_12376,1,0,0,1
CANCER_12381,0,0,0,0
CANCER_1243,1,0,1,1
CANCER_1244222,0,0,0,0
CANCER_1244223,0,0,0,0
CANCER_1244225,0,0,0,0
CANCER_1244226,0,0,0,0
CANCER_1244227,0,0,0,0
CANCER_1245,1,0,1,1
CANCER_1246,1,0,1,1
CANCER_1251977,0,0,0,0
CANCER_125452,0,0,0,0
CANCER_125458,0,0,0,0
CANCER_125459,0,0,0,0
CANCER_125465,1,0,0,1
CANCER_125466,0,0,0,0
CANCER_125477,0,0,0,0
CANCER_125481,1,0,0,1
CANCER_125486,0,0,0,0
CANCER_125488,1,0,0,1
CANCER_125491,1,0,0,1
CANCER_125495,0,0,0,0
CANCER_125497,0,0,0,0
CANCER_125499,0,0,0,0
CANCER_125500,0,0,0,0
CANCER_125501,1,0,0,1
CANCER_125503,0,0,0,0
CANCER_125504,0,0,0,0
CANCER_125506,0,0,0,0
CANCER_125507,1,0,0,1
CANCER_125508,1,0,0,1
CANCER_125511,0,0,0,0
CANCER_125513,0,0,0,0
CANCER_125516,0,0,0,0
CANCER_125517,0,0,0,0
CANCER_125518,0,0,0,0
CANCER_125528,0,0,0,0
CANCER_125532,0,0,0,0
CANCER_125535,0,0,0,0
CANCER_125541,0,0,0,0
CANCER_125542,1,0,0,1
CANCER_125546,0,0,0,0
CANCER_125547,0,0,0,0
CANCER_125548,1,0,0,1
CANCER_125552,0,0,0,0
CANCER_125555,0,0,0,0
CANCER_125556,1,0,0,1
CANCER_125559,0,0,0,0
CANCER_125560,0,0,0,0
CANCER_125562,0,0,0,0
CANCER_125563,1,0,0,1
CANCER_125567,1,0,0,1
CANCER_125568,0,0,0,0
CANCER_1255697,1,0,0,1
CANCER_1255698,0,0,0,0
CANCER_125570,1,0,0,1
CANCER_125571,1,0,0,1
CANCER_125575,0,0,0,0
CANCER_125579,0,0,0,0
CANCER_1255798,1,0,0,1
CANCER_1255800,0,0,0,0
CANCER_125581,0,0,0,0
CANCER_125589,1,0,0,1
CANCER_125590,0,0,0,0
CANCER_125593,0,0,0,0
CANCER_125594,0,0,0,0
CANCER_125595,0,0,0,0
CANCER_125597,1,0,0,1
CANCER_125601,1,0,0,1
CANCER_125603,1,0,0,1
CANCER_1256049,0,0,0,0
CANCER_125607,0,0,0,0
CANCER_125608,0,0,0,0
CANCER_125609,0,0,0,0
CANCER_125613,0,0,0,0
CANCER_125620,0,0,0,0
CANCER_125622,0,0,0,0
CANCER_125629,0,0,0,0
CANCER_125630,1,0,0,1
CANCER_125631,1,0,0,1
CANCER_125632,1,0,1,1
CANCER_125634,0,0,0,0
CANCER_125635,0,0,0,0
CANCER_125637,0,0,0,0
CANCER_125639,0,0,0,0
CANCER_125642,0,0,0,0
CANCER_125644,0,0,0,0
CANCER_125646,0,0,0,0
CANCER_125649,0,0,0,0
CANCER_125650,0,0,0,0
CANCER_125653,0,0,0,0
CANCER_125655,1,0,0,1
CANCER_125657,1,0,0,1
CANCER_125658,0,0,0,0
CANCER_125660,0,0,0,0
CANCER_125667,0,0,0,0
CANCER_125668,0,0,0,0
CANCER_125669,0,0,0,0
CANCER_125678,0,0,0,0
CANCER_125679,0,0,0,0
CANCER_125680,0,0,0,0
CANCER_125681,0,0,0,0
CANCER_125682,0,0,0,0
CANCER_125683,0,0,0,0
CANCER_125698,0,0,0,0
CANCER_125700,0,0,0,0
CANCER_125701,0,0,0,0
CANCER_125706,0,0,0,0
CANCER_125712,0,0,0,0
CANCER_125720,0,0,0,0
CANCER_125722,0,0,0,0
CANCER_125725,1,0,0,1
CANCER_125726,0,0,0,0
CANCER_125730,1,0,0,1
CANCER_125732,0,0,0,0
CANCER_125733,0,0,0,0
CANCER_125737,0,0,0,0
CANCER_125738,1,0,0,1
CANCER_125742,0,0,0,0
CANCER_125752,0,0,0,0
CANCER_125755,0,0,0,0
CANCER_125756,0,0,0,0
CANCER_125759,1,0,0,1
CANCER_125763,1,0,0,1
CANCER_125765,1,0,0,1
CANCER_125768,0,0,0,0
CANCER_125772,0,0,0,0
CANCER_125791,0,0,0,0
CANCER_125804,0,0,0,0
CANCER_125807,1,0,0,1
CANCER_125809,0,0,0,0
CANCER_125810,0,0,0,0
CANCER_125820,0,0,0,0
CANCER_125822,0,0,0,0
CANCER_125825,0,0,0,0
CANCER_125832,1,0,0,1
CANCER_125833,0,0,0,0
CANCER_125837,0,0,0,0
CANCER_125845,0,0,0,0
CANCER_125846,0,0,0,0
CANCER_125848,0,0,0,0
CANCER_125850,0,0,0,0
CANCER_125851,0,0,0,0
CANCER_125852,1,0,0,1
CANCER_125856,1,0,0,1
CANCER_125857,1,0,0,1
CANCER_125861,0,0,0,0
CANCER_125863,0,0,0,0
CANCER_125867,0,0,0,0
CANCER_125869,0,0,0,0
CANCER_125870,0,0,0,0
CANCER_125871,0,0,0,0
CANCER_125874,1,0,1,1
CANCER_125881,0,0,0,0
CANCER_125899,0,0,0,0
CANCER_125914,0,0,0,0
CANCER_125915,0,0,0,0
CANCER_125918,0,0,0,0
CANCER_125921,0,0,0,0
CANCER_125928,1,0,0,1
CANCER_125931,0,0,0,0
CANCER_125936,0,0,0,0
CANCER_125937,1,0,0,1
CANCER_125942,0,0,0,0
CANCER_125945,1,0,0,1
CANCER_125948,0,0,0,0
CANCER_125949,0,0,0,0
CANCER_125951,1,0,0,1
CANCER_125952,0,0,0,0
CANCER_125970,0,0,0,0
CANCER_125978,1,0,0,1
CANCER_125980,0,0,0,0
CANCER_125981,0,0,0,0
CANCER_125985,0,0,0,0
CANCER_125993,0,0,0,0
CANCER_125995,1,0,0,1
CANCER_125997,1,0,0,1
CANCER_125998,1,0,0,1
CANCER_125999,1,0,0,1
CANCER_126001,1,0,0,1
CANCER_126003,0,0,0,0
CANCER_126004,0,0,0,0
CANCER_126005,0,0,0,0
CANCER_126007,0,0,0,0
CANCER_126008,0,0,0,0
CANCER_126011,0,0,0,0
CANCER_126014,1,0,0,1
CANCER_126018,0,0,0,0
CANCER_126019,0,0,0,0
CANCER_126020,0,0,0,0
CANCER_126031,0,0,0,0
CANCER_126032,0,0,0,0
CANCER_126033,0,0,0,0
CANCER_126036,0,0,0,0
CANCER_126037,1,0,0,1
CANCER_126050,0,0,0,0
CANCER_126051,0,0,0,0
CANCER_126053,0,0,0,0
CANCER_126055,1,0,0,1
CANCER_126056,0,0,0,0
CANCER_126057,0,0,0,0
CANCER_126059,0,0,0,0
CANCER_126063,0,0,0,0
CANCER_126064,0,0,0,0
CANCER_126065,1,0,0,1
CANCER_126069,1,0,0,1
CANCER_126072,1,0,0,1
CANCER_126082,0,0,0,0
CANCER_126091,0,0,0,0
CANCER_126092,0,0,0,0
CANCER_126093,0,0,0,0
CANCER_126099,0,0,0,0
CANCER_126100,0,0,0,0
CANCER_126102,0,0,0,0
CANCER_126108,0,0,0,0
CANCER_126109,0,0,0,0
CANCER_126110,1,0,0,1
CANCER_126113,1,0,0,1
CANCER_126114,0,0,0,0
CANCER_126116,0,0,0,0
CANCER_126124,1,0,0,1
CANCER_126132,0,0,0,0
CANCER_126134,0,0,0,0
CANCER_126135,1,0,0,1
CANCER_126140,1,0,0,1
CANCER_126141,0,0,0,0
CANCER_126144,0,0,0,0
CANCER_126145,0,0,0,0
CANCER_126146,0,0,0,0
CANCER_126151,0,0,0,0
CANCER_126153,1,0,0,1
CANCER_126154,0,0,0,0
CANCER_126155,0,0,0,0
CANCER_126157,1,0,0,1
CANCER_126160,1,0,0,1
CANCER_126162,0,0,0,0
CANCER_126163,0,0,0,0
CANCER_126164,0,0,0,0
CANCER_126166,0,0,0,0
CANCER_126170,0,0,0,0
CANCER_126173,0,0,0,0
CANCER_126174,1,0,0,1
CANCER_126177,0,0,0,0
CANCER_126183,0,0,0,0
CANCER_126187,0,0,0,0
CANCER_126189,1,0,0,1
CANCER_126191,0,0,0,0
CANCER_126193,0,0,0,0
CANCER_126194,0,0,0,0
CANCER_126195,1,0,0,1
CANCER_126197,0,0,0,0
CANCER_126198,0,0,0,0
CANCER_126200,0,0,0,0
CANCER_126203,1,0,0,1
CANCER_126204,0,0,0,0
CANCER_126209,0,0,0,0
CANCER_126210,0,0,0,0
CANCER_126213,0,0,0,0
CANCER_126217,1,0,0,1
CANCER_1264324,0,0,0,0
CANCER_1264325,0,0,0,0
CANCER_126583,1,0,1,1
CANCER_126585,0,0,0,0
CANCER_126586,0,0,0,0
CANCER_126587,1,0,1,1
CANCER_126598,1,0,0,1
CANCER_126606,0,0,0,0
CANCER_126609,1,0,1,1
CANCER_126611,1,0,1,1
CANCER_126614,1,0,1,1
CANCER_126628,1,0,1,1
CANCER_126629,1,0,0,1
CANCER_126638,1,0,0,1
CANCER_126644,1,0,0,1
CANCER_126646,1,0,1,1
CANCER_126649,0,0,0,0
CANCER_126657,0,0,0,0
CANCER_126673,0,0,0,0
CANCER_126675,1,0,1,1
CANCER_126680,1,0,0,1
CANCER_126688,1,0,1,1
CANCER_126696,0,0,0,0
CANCER_126697,1,0,1,1
CANCER_126706,1,0,1,1
CANCER_126707,1,0,0,1
CANCER_126711,1,0,1,1
CANCER_126715,1,0,1,1
CANCER_126723,0,0,0,0
CANCER_126729,1,0,1,1
CANCER_126734,0,0,0,0
CANCER_126737,1,0,1,1
CANCER_126739,1,0,0,1
CANCER_126746,0,0,0,0
CANCER_126748,1,0,1,1
CANCER_126754,1,0,0,1
CANCER_126757,1,0,1,1
CANCER_126764,1,0,1,1
CANCER_126766,1,0,1,1
CANCER_126767,1,0,1,1
CANCER_126768,1,0,1,1
CANCER_126769,1,0,0,1
CANCER_126891,1,0,0,1
CANCER_126892,1,0,0,1
CANCER_126911,0,0,0,0
CANCER_126914,1,0,0,1
CANCER_127241,0,0,0,0
CANCER_127275,1,0,0,1
CANCER_127284,0,0,0,0
CANCER_127299,1,0,0,1
CANCER_127305,1,0,1,1
CANCER_127311,1,0,0,1
CANCER_127334,1,0,0,1
CANCER_127337,1,0,1,1
CANCER_127340,1,0,1,1
CANCER_127341,1,0,0,1
CANCER_127351,1,0,1,1
CANCER_127357,0,0,0,0
CANCER_127371,1,0,1,1
CANCER_127374,1,0,1,1
CANCER_127376,1,0,1,1
CANCER_127378,1,0,0,1
CANCER_127405,1,0,1,1
CANCER_127411,1,0,1,1
CANCER_127414,1,0,0,1
CANCER_127417,0,0,0,0
CANCER_127426,1,0,1,1
CANCER_127432,1,0,1,1
CANCER_127437,0,0,0,0
CANCER_127445,1,0,1,1
CANCER_127447,1,0,0,1
CANCER_127453,1,0,1,1
CANCER_127463,1,0,0,1
CANCER_127558,1,0,1,1
CANCER_127580,1,0,0,1
CANCER_127590,1,0,1,1
CANCER_127598,1,0,1,1
CANCER_127610,1,0,0,1
CANCER_127650,1,0,1,1
CANCER_127655,1,0,1,1
CANCER_127694,0,0,0,0
CANCER_12775,1,0,1,1
CANCER_12776,1,0,1,1
CANCER_127788,1,0,1,1
CANCER_127796,1,0,1,1
CANCER_127802,1,0,0,1
CANCER_127807,0,0,0,0
CANCER_127831,1,0,0,1
CANCER_127835,0,0,0,0
CANCER_127838,1,0,0,1
CANCER_127845,1,0,0,1
CANCER_127949,1,0,1,1
CANCER_128052,0,0,0,0
CANCER_128053,1,0,1,1
CANCER_128064,1,0,1,1
CANCER_128071,1,0,1,1
CANCER_128079,1,0,0,1
CANCER_128080,0,0,0,0
CANCER_128083,0,0,0,0
CANCER_128117,1,0,1,1
CANCER_128121,1,0,0,1
CANCER_128128,1,0,0,1
CANCER_128131,1,0,1,1
CANCER_128142,1,0,1,1
CANCER_128144,1,0,0,1
CANCER_1284953,1,0,1,1
CANCER_1285420,1,0,1,1
CANCER_1285424,0,0,0,0
CANCER_1285548,0,0,0,0
CANCER_1285555,0,0,0,0
CANCER_1285599,1,0,1,1
CANCER_1292056,1,0,1,1
CANCER_1292057,1,0,1,1
CANCER_1297545,0,0,0,0
CANCER_1298392,0,0,0,1
CANCER_1299328,1,0,0,1
CANCER_1299337,0,0,0,0
CANCER_1300144,0,0,0,0
CANCER_1301312,1,0,1,1
CANCER_1301314,1,0,1,1
CANCER_1301325,0,0,0,0
CANCER_1301393,0,0,0,0
CANCER_1315516,0,0,0,0
CANCER_1315517,0,0,0,0
CANCER_1315518,0,0,0,0
CANCER_1315519,0,0,0,0
CANCER_1317879,1,0,0,1
CANCER_1318850,0,0,0,0
CANCER_1319403,1,0,1,1
CANCER_1319487,1,0,0,1
CANCER_1319579,1,0,1,1
CANCER_1319617,1,0,1,1
CANCER_1319804,1,0,0,1
CANCER_1319965,0,0,0,0
CANCER_1319966,0,0,0,0
CANCER_1319971,1,0,0,1
CANCER_1320028,0,0,0,0
CANCER_1320037,1,0,1,1
CANCER_1320038,1,0,1,1
CANCER_1320095,0,0,0,0
CANCER_1320097,0,0,0,0
CANCER_1320098,1,0,1,1
CANCER_1321342,0,0,0,0
CANCER_1321371,1,0,1,1
CANCER_1321375,1,0,1,1
CANCER_1321397,1,0,1,1
CANCER_1321455,0,0,0,0
CANCER_1323297,1,0,1,1
CANCER_1323474,0,0,0,1
CANCER_1323475,1,0,1,1
CANCER_1323601,1,0,1,1
CANCER_1323665,1,0,1,1
CANCER_1323951,0,0,0,1
CANCER_1323952,0,0,0,1
CANCER_1324740,1,0,0,1
CANCER_1324752,0,0,0,1
CANCER_1325639,0,0,0,0
CANCER_1325641,0,0,0,0
CANCER_1325642,0,0,0,0
CANCER_1325643,0,0,0,1
CANCER_1325644,1,0,0,1
CANCER_1325647,0,0,0,0
CANCER_1325658,0,0,0,0
CANCER_1325686,0,0,0,0
CANCER_132709,1,0,0,1
CANCER_132710,1,0,0,1
CANCER_1327146,0,0,0,0
CANCER_1327150,0,0,0,0
CANCER_132728,0,0,0,0
CANCER_1327495,0,0,0,1
CANCER_1328327,0,0,0,0
CANCER_1328513,0,0,0,0
CANCER_1328981,0,0,0,0
CANCER_1328999,0,0,0,0
CANCER_1329015,0,0,0,0
CANCER_1329024,1,0,0,1
CANCER_1329057,0,0,0,1
CANCER_1329196,0,0,0,0
CANCER_1329296,0,0,0,0
CANCER_1329323,0,0,0,0
CANCER_1329336,0,0,0,0
CANCER_1329486,0,0,0,0
