reviewer_id,reviewer_domain,blinded_case_id,assignment_type,case_domain,gene,variant_identifier,baseline_condition_label,target_context,primary_expert_endpoint_question,arrhythmia_high_value_gene,sads_cpvt_priority,portable_without_additional_interpretation,confidence_1_to_5,requires_disease_specific_review,requires_population_or_penetrance_context,requires_genotype_first_or_trigger_context,not_adjudicable,not_adjudicable_reason,short_rationale,review_minutes
HC_R3,hereditary_cancer,CABCASE_AF88FE90C3,core_400_casebook,hereditary_cancer,PALB2,CANCER_644238,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_75B9485B30,core_400_casebook,hereditary_cancer,CHEK2,CANCER_417608,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_75B9485B30,core_400_casebook,hereditary_cancer,CHEK2,CANCER_417608,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_75B9485B30,core_400_casebook,hereditary_cancer,CHEK2,CANCER_417608,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_3FF52E655D,core_400_casebook,hereditary_cancer,MLH1,CANCER_89995,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_3FF52E655D,core_400_casebook,hereditary_cancer,MLH1,CANCER_89995,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_3FF52E655D,core_400_casebook,hereditary_cancer,MLH1,CANCER_89995,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_C48CF8501E,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1458716,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_C48CF8501E,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1458716,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_C48CF8501E,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1458716,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_C48CF8501E,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1458716,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_C48CF8501E,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1458716,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_1EAF3950A7,core_400_casebook,hereditary_cancer,APC,CANCER_492661,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_1EAF3950A7,core_400_casebook,hereditary_cancer,APC,CANCER_492661,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_1EAF3950A7,core_400_casebook,hereditary_cancer,APC,CANCER_492661,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_FD00262E09,core_400_casebook,hereditary_cancer,ATM,CANCER_1069643,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_FD00262E09,core_400_casebook,hereditary_cancer,ATM,CANCER_1069643,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_FD00262E09,core_400_casebook,hereditary_cancer,ATM,CANCER_1069643,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R1,cardiomyopathy,CABCASE_AA015A0D33,core_400_casebook,cardiomyopathy,MYBPC3,CM_517190,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R2,cardiomyopathy,CABCASE_AA015A0D33,core_400_casebook,cardiomyopathy,MYBPC3,CM_517190,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R3,cardiomyopathy,CABCASE_AA015A0D33,core_400_casebook,cardiomyopathy,MYBPC3,CM_517190,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_A8EF201DB4,core_400_casebook,hereditary_cancer,MUTYH,CANCER_587356,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_A8EF201DB4,core_400_casebook,hereditary_cancer,MUTYH,CANCER_587356,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_A8EF201DB4,core_400_casebook,hereditary_cancer,MUTYH,CANCER_587356,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R1,cardiomyopathy,CABCASE_789275FE91,core_400_casebook,cardiomyopathy,MYH7,CM_1696840,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R2,cardiomyopathy,CABCASE_789275FE91,core_400_casebook,cardiomyopathy,MYH7,CM_1696840,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R3,cardiomyopathy,CABCASE_789275FE91,core_400_casebook,cardiomyopathy,MYH7,CM_1696840,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_0F72B1248C,core_400_casebook,hereditary_cancer,TP53,CANCER_1505744,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_0F72B1248C,core_400_casebook,hereditary_cancer,TP53,CANCER_1505744,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_0F72B1248C,core_400_casebook,hereditary_cancer,TP53,CANCER_1505744,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_073732B808,core_400_casebook,hereditary_cancer,ATM,CANCER_1067243,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_073732B808,core_400_casebook,hereditary_cancer,ATM,CANCER_1067243,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_073732B808,core_400_casebook,hereditary_cancer,ATM,CANCER_1067243,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_0FDFE7152E,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_423015,,direct reuse in the stated baseline disease context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
