assertion_id,domain,variation_id,gene,input_condition_label,normalized_condition_label,baseline_environment,classification,review_status,submitter_count,cab_portability_regime,cab_portability_score,cab_mode,direct_deterministic_use_allowed,routing_decision_source,routing_primary_action,routing_secondary_flags,unsupported_reuse_risk,cross_environment_drift_risk,condition_label_drift_risk,warning_codes,explanation_short,evidence_fields_used,limitations
ARR_1325231,inherited_arrhythmia,ARR_1325231,TRDN,,,unknown,,,0,unavailable,41.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_523778,inherited_arrhythmia,ARR_523778,SCN5A,,,unknown,,,0,unavailable,44.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_505275,inherited_arrhythmia,ARR_505275,SCN5A,,,unknown,,,0,unavailable,0.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_404118,inherited_arrhythmia,ARR_404118,HCN4,,,unknown,,,0,unavailable,65.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1403180,inherited_arrhythmia,ARR_1403180,TRDN,,,unknown,,,0,unavailable,35.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_496571,inherited_arrhythmia,ARR_496571,SCN5A,,,unknown,,,0,unavailable,20.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_449691,inherited_arrhythmia,ARR_449691,TRDN,,,unknown,,,0,unavailable,36.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1075032,inherited_arrhythmia,ARR_1075032,TRDN,,,unknown,,,0,unavailable,35.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_503669,inherited_arrhythmia,ARR_503669,KCNH2,,,unknown,,,0,unavailable,49.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_667015,inherited_arrhythmia,ARR_667015,SCN5A,,,unknown,,,0,unavailable,35.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1480008,inherited_arrhythmia,ARR_1480008,KCNJ2,,,unknown,,,0,unavailable,30.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_842027,inherited_arrhythmia,ARR_842027,KCNQ1,,,unknown,,,0,unavailable,59.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_942279,inherited_arrhythmia,ARR_942279,CASQ2,,,unknown,,,0,unavailable,44.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_583099,inherited_arrhythmia,ARR_583099,TRDN,,,unknown,,,0,unavailable,44.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_517279,inherited_arrhythmia,ARR_517279,SCN5A,,,unknown,,,0,unavailable,29.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_405265,inherited_arrhythmia,ARR_405265,KCNQ1,,,unknown,,,0,unavailable,82.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_924596,inherited_arrhythmia,ARR_924596,SCN5A,,,unknown,,,0,unavailable,20.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1367739,inherited_arrhythmia,ARR_1367739,CASQ2,,,unknown,,,0,unavailable,35.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_403974,inherited_arrhythmia,ARR_403974,KCNJ2,,,unknown,,,0,unavailable,64.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1805845,inherited_arrhythmia,ARR_1805845,RYR2,,,unknown,,,0,unavailable,36.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_418270,inherited_arrhythmia,ARR_418270,KCNE1,,,unknown,,,0,unavailable,64.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_649240,inherited_arrhythmia,ARR_649240,RYR2,,,unknown,,,0,unavailable,0.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_817280,inherited_arrhythmia,ARR_817280,KCNQ1,,,unknown,,,0,unavailable,59.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_488729,inherited_arrhythmia,ARR_488729,SCN5A,,,unknown,,,0,unavailable,29.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_547164,inherited_arrhythmia,ARR_547164,KCNE1,,,unknown,,,0,unavailable,56.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
