assertion_id,future_condition_label_drift,future_classification_change,future_cross_environment_drift,future_any_meaning_drift
CM_579276,1,0,0,1
CM_579308,1,0,0,1
CM_579589,1,0,0,1
CM_579797,1,0,1,1
CM_579945,0,0,0,0
CM_579962,1,0,0,1
CM_580038,1,0,0,1
CM_580120,0,0,0,0
CM_580149,0,0,0,0
CM_580335,0,0,0,0
CM_580434,0,0,0,0
CM_580670,0,0,0,0
CM_580783,0,0,0,0
CM_581651,1,0,0,1
CM_581746,0,0,0,0
CM_581796,0,0,0,0
CM_581813,0,0,0,0
CM_581833,0,0,0,0
CM_581908,0,0,0,0
CM_582082,1,0,0,1
CM_582185,0,0,0,0
CM_582238,1,0,0,1
CM_582258,1,0,0,1
CM_582266,0,0,0,0
CM_582466,1,0,0,1
CM_582494,0,0,0,0
CM_582707,0,0,0,0
CM_582867,0,0,0,0
CM_583449,0,0,0,0
CM_583738,1,0,0,1
CM_583904,0,0,0,0
CM_584074,0,0,0,0
CM_584142,0,0,0,0
CM_584148,0,0,0,0
CM_584412,0,0,0,0
CM_585217,0,0,0,0
CM_585218,0,0,0,0
CM_585876,1,0,0,1
CM_587620,0,0,0,0
CM_592902,1,0,1,1
CM_593024,1,0,1,1
CM_594080,0,0,0,0
CM_594254,0,0,0,0
CM_594415,1,0,1,1
CM_594656,0,0,0,1
CM_595449,0,0,0,0
CM_596227,0,0,0,0
CM_597637,0,0,0,0
CM_597673,1,0,0,1
CM_5981,0,0,0,0
CM_598192,0,0,0,0
CM_599235,0,0,0,0
CM_60561,1,0,0,1
CM_617573,1,0,0,1
CM_617581,0,0,0,0
CM_617582,0,0,0,0
CM_617586,1,0,0,1
CM_617587,1,0,1,1
CM_617786,0,0,0,1
CM_619011,0,0,0,0
CM_619177,0,0,0,0
CM_619187,0,0,0,0
CM_619248,0,0,0,1
CM_619249,0,0,0,0
CM_619250,0,0,0,0
CM_619251,0,0,0,0
CM_619252,0,0,0,0
CM_619253,0,0,0,1
CM_619254,0,0,0,0
CM_619255,1,0,0,1
CM_619256,1,0,0,1
CM_619257,1,0,0,1
CM_619258,0,0,0,0
CM_619259,0,0,0,1
CM_619260,0,0,0,0
CM_619261,0,0,0,0
CM_619262,0,0,0,0
CM_619263,0,0,0,0
CM_619264,0,0,0,0
CM_619292,0,0,0,0
CM_620091,1,0,0,1
CM_620095,1,0,0,1
CM_620171,1,0,1,1
CM_620221,0,0,0,0
CM_620236,1,0,1,1
CM_620266,1,0,1,1
CM_620286,1,0,0,1
CM_620315,0,0,0,0
CM_620319,0,0,0,0
CM_620367,0,0,0,0
CM_620373,1,0,0,1
CM_620415,0,0,0,0
CM_620416,1,0,1,1
CM_620418,1,0,0,1
CM_620460,0,0,0,0
CM_620494,0,0,0,0
CM_620510,1,0,1,1
CM_620522,0,0,0,0
CM_620529,1,0,0,1
CM_620569,0,0,0,0
CM_623771,0,0,0,0
CM_624302,0,0,0,0
CM_625156,1,0,0,1
CM_625774,0,0,0,0
CM_626396,0,0,0,0
CM_626407,0,0,0,0
CM_626418,0,0,0,0
CM_626492,0,0,0,0
CM_626509,0,0,0,0
CM_626517,0,0,0,0
CM_626518,0,0,0,0
CM_626663,0,0,0,0
CM_626669,0,0,0,0
CM_626677,0,0,0,0
CM_626678,1,0,1,1
CM_626683,1,0,1,1
CM_626709,0,0,0,0
CM_626736,0,0,0,0
CM_626743,0,0,0,0
CM_626760,0,0,0,0
CM_626761,0,0,0,0
CM_626763,0,0,0,0
CM_626766,0,0,0,0
CM_626783,0,0,0,0
CM_626804,0,0,0,0
CM_626827,0,0,0,0
CM_627591,0,0,0,0
CM_632788,1,0,0,1
CM_632792,1,0,1,1
CM_633290,1,0,0,1
CM_634543,1,0,0,1
CM_634544,1,0,0,1
CM_634638,0,0,0,0
CM_634902,0,0,0,0
CM_635223,0,0,0,0
CM_635228,1,0,1,1
CM_635236,0,0,0,0
CM_635237,0,0,0,0
CM_635763,0,0,0,0
CM_635764,0,0,0,0
CM_636306,0,0,0,0
CM_636353,0,0,0,0
CM_636375,0,0,0,0
CM_636376,1,0,0,1
CM_636377,0,0,0,0
CM_636386,0,0,0,0
CM_636395,1,0,0,1
CM_636404,0,0,0,0
CM_636475,0,0,0,0
CM_636515,0,0,0,0
CM_636516,0,0,0,0
CM_636536,0,0,0,0
CM_636561,1,0,1,1
CM_636562,1,0,0,1
CM_636594,1,0,1,1
CM_636600,1,0,1,1
CM_636601,1,0,0,1
CM_636610,0,0,0,0
CM_636616,0,0,0,0
CM_636639,1,0,1,1
CM_636672,1,0,1,1
CM_636710,0,0,0,0
CM_636719,0,0,0,0
CM_636721,1,0,1,1
CM_636723,0,0,0,0
CM_636725,0,0,0,0
CM_636730,0,0,0,0
CM_636742,0,0,0,0
CM_636775,0,0,0,0
CM_636801,0,0,0,0
CM_636807,0,0,0,0
CM_636826,1,0,1,1
CM_636850,1,0,1,1
CM_636855,1,0,1,1
CM_636868,0,0,0,0
CM_636930,0,0,0,0
CM_636943,0,0,0,0
CM_636974,0,0,0,0
CM_636978,0,0,0,0
CM_636987,0,0,0,0
CM_637016,0,0,0,0
CM_637963,0,0,0,0
CM_638008,1,0,0,1
CM_638010,0,0,0,0
CM_639669,0,0,0,0
CM_639810,0,0,0,0
CM_639905,0,0,0,0
CM_640296,1,0,0,1
CM_640320,1,0,0,1
CM_640578,1,0,1,1
CM_640649,0,0,0,0
CM_640722,0,0,0,0
CM_640859,0,0,0,0
CM_640886,1,0,0,1
CM_641131,0,0,0,0
CM_641138,0,0,0,0
CM_641368,1,0,0,1
CM_641590,0,0,0,0
CM_641938,0,0,0,0
CM_642168,1,0,0,1
CM_642239,0,0,0,0
CM_642313,1,0,0,1
CM_642447,1,0,0,1
CM_642902,0,0,0,1
CM_643167,0,0,0,0
CM_643207,0,0,0,0
CM_643473,1,0,0,1
CM_643595,1,0,0,1
CM_643624,1,0,0,1
CM_644361,0,0,0,1
CM_644439,0,0,0,0
CM_645256,1,0,0,1
CM_645351,0,0,0,0
CM_645724,1,0,0,1
CM_645756,1,0,0,1
CM_646027,1,0,0,1
CM_646039,0,0,0,0
CM_64617,0,0,0,0
CM_646187,1,0,0,1
CM_646662,1,0,0,1
CM_646692,0,0,0,0
CM_646940,0,0,0,0
CM_647217,0,0,0,0
CM_647241,0,0,0,0
CM_647447,0,0,0,0
CM_647517,0,0,0,0
CM_648053,0,0,0,0
CM_648322,0,0,0,0
CM_648595,0,0,0,0
CM_648608,0,0,0,0
CM_648794,0,0,0,0
CM_649072,0,0,0,0
CM_649078,1,0,0,1
CM_649480,0,0,0,0
CM_649493,0,0,0,0
CM_649528,0,0,0,0
CM_649746,0,0,0,0
CM_650067,0,0,0,0
CM_650131,0,0,0,0
CM_650481,0,0,0,0
CM_650718,0,0,0,0
CM_651058,1,0,0,1
CM_651090,0,0,0,0
CM_651158,0,0,0,0
CM_651211,0,0,0,0
CM_651330,0,0,0,0
CM_651411,0,0,0,0
CM_651464,0,0,0,0
CM_651665,0,0,0,0
CM_651699,1,0,0,1
CM_651827,0,0,0,0
CM_652066,1,0,0,1
CM_652401,1,0,0,1
CM_652425,0,0,0,0
CM_652709,1,0,0,1
CM_653370,0,0,0,0
CM_653706,0,0,0,0
CM_654132,0,0,0,0
CM_654195,1,0,0,1
CM_654439,0,0,0,0
CM_654573,0,0,0,0
CM_654620,0,0,0,0
CM_654634,0,0,0,0
CM_654895,0,0,0,0
CM_655498,1,0,0,1
CM_655679,0,0,0,0
CM_655710,0,0,0,0
CM_655760,0,0,0,0
CM_655789,0,0,0,0
CM_655991,0,0,0,0
CM_655996,1,0,1,1
CM_656071,0,0,0,0
CM_656120,0,0,0,0
CM_656367,0,0,0,0
CM_656887,0,0,0,0
CM_657112,1,0,0,1
CM_657182,0,0,0,0
CM_657202,0,0,0,0
CM_657226,0,0,0,0
CM_657299,1,0,0,1
CM_657533,0,0,0,0
CM_65764,0,0,0,0
CM_657678,0,0,0,0
CM_657898,0,0,0,0
CM_657942,0,0,0,0
CM_658277,1,0,0,1
CM_658601,0,0,0,0
CM_658607,1,0,0,1
CM_659069,0,0,0,0
CM_659362,0,0,0,0
CM_659497,0,0,0,0
CM_659634,1,0,0,1
CM_659795,1,0,0,1
CM_659877,0,0,0,0
CM_660224,0,0,0,0
CM_660700,0,0,0,0
CM_660709,1,0,0,1
CM_66081,0,0,0,0
CM_66082,0,0,0,0
CM_660879,1,0,0,1
CM_661219,1,0,0,1
CM_661314,0,0,0,0
CM_661338,0,0,0,0
CM_661424,1,0,1,1
CM_661664,0,0,0,0
CM_661904,0,0,0,0
CM_662281,0,0,0,0
CM_662318,1,0,0,1
CM_662494,0,0,0,0
CM_662561,0,0,0,0
CM_662906,1,0,0,1
CM_663513,0,0,0,0
CM_663697,1,0,1,1
CM_663736,1,0,0,1
CM_663757,0,0,0,0
CM_663822,0,0,0,0
CM_66387,0,0,0,0
CM_66388,0,0,0,0
CM_66390,0,0,0,0
CM_66391,0,0,0,0
CM_66393,0,0,0,0
CM_66397,0,0,0,0
CM_66398,0,0,0,0
CM_66400,0,0,0,0
CM_66405,0,0,0,0
CM_664105,0,0,0,0
CM_66411,1,0,1,1
CM_66412,1,0,0,1
CM_66415,0,0,0,0
CM_66419,0,0,0,0
CM_66420,0,0,0,0
CM_66421,1,0,0,1
CM_664286,0,0,0,0
CM_664448,1,0,0,1
CM_664646,0,0,0,0
CM_664781,0,0,0,0
CM_665025,0,0,0,0
CM_665384,0,0,0,0
CM_666177,1,0,0,1
CM_666352,1,0,0,1
CM_666939,0,0,0,0
CM_667008,0,0,0,0
CM_667012,1,0,0,1
CM_667017,0,0,0,0
CM_667023,1,0,0,1
CM_667024,1,0,0,1
CM_667404,1,0,0,1
CM_667405,0,0,0,0
CM_667410,0,0,0,0
CM_667411,0,0,0,0
CM_66762,1,0,1,1
CM_66767,1,0,1,1
CM_66772,0,0,0,0
CM_66777,0,0,0,0
CM_66781,1,0,0,1
CM_66782,1,0,0,1
CM_66784,0,0,0,0
CM_66791,1,0,0,1
CM_66795,0,0,0,0
CM_66800,1,0,0,1
CM_66803,0,0,0,1
CM_66805,0,0,0,0
CM_66806,0,0,0,0
CM_66811,0,0,0,0
CM_66813,0,0,0,0
CM_66817,0,0,0,0
CM_66820,0,0,0,0
CM_66821,0,0,0,0
CM_66829,0,0,0,0
CM_66838,0,0,0,0
CM_66849,1,0,0,1
CM_66850,1,0,0,1
CM_66853,1,0,0,1
CM_66854,1,0,1,1
CM_66855,1,0,1,1
CM_66856,1,0,1,1
CM_66858,0,0,0,0
CM_66859,1,0,1,1
CM_66860,1,0,0,1
CM_66861,1,0,0,1
CM_66868,1,0,1,1
CM_66879,0,0,0,0
CM_66882,1,0,0,1
CM_66884,1,0,0,1
CM_66885,1,0,1,1
CM_66888,0,0,0,0
CM_66893,0,0,0,0
CM_66897,0,0,0,0
CM_66898,0,0,0,0
CM_66899,1,0,0,1
CM_66901,1,0,0,1
CM_66902,0,0,0,0
CM_66908,1,0,0,1
CM_66910,1,0,0,1
CM_66918,1,0,1,1
CM_66919,0,0,0,0
CM_66921,0,0,0,0
CM_66924,0,0,0,0
CM_66925,1,0,1,1
CM_66927,0,0,0,0
CM_66928,1,0,0,1
CM_66931,1,0,0,1
CM_66939,0,0,0,0
CM_66946,1,0,0,1
CM_66955,0,0,0,0
CM_66957,0,0,0,0
CM_66960,1,0,0,1
CM_66964,0,0,0,1
CM_6754,0,0,0,0
CM_6755,1,0,0,1
CM_6756,1,0,0,1
CM_6757,1,0,0,1
CM_684781,1,0,0,1
CM_684797,1,0,0,1
CM_684807,0,0,0,0
CM_684816,1,0,0,1
CM_684819,0,0,0,0
CM_684824,0,0,0,0
CM_684828,1,0,0,1
CM_684831,0,0,0,0
CM_684838,1,0,0,1
CM_684850,0,0,0,0
CM_684858,1,0,0,1
CM_684869,0,0,0,0
CM_684873,1,0,1,1
CM_684876,0,0,0,0
CM_689321,1,0,1,1
CM_689322,0,0,0,0
CM_689324,0,0,0,0
CM_689325,0,0,0,0
CM_689533,0,0,0,0
CM_689585,0,0,0,0
CM_689804,0,0,0,0
CM_691647,1,0,0,1
CM_691666,0,0,0,0
CM_691667,0,0,0,0
CM_691669,1,0,0,1
CM_691673,0,0,0,0
CM_691676,0,0,0,0
CM_691688,0,0,0,0
CM_691690,0,0,0,0
CM_691694,1,0,0,1
CM_691698,0,0,0,0
CM_691701,1,0,0,1
CM_691714,1,0,1,1
CM_691742,0,0,0,0
CM_691822,0,0,0,0
CM_691837,0,0,0,0
CM_691839,0,0,0,0
CM_691842,0,0,0,0
CM_691967,0,0,0,0
CM_691987,0,0,0,0
CM_692081,1,0,1,1
CM_692113,0,0,0,0
CM_692114,1,0,1,1
CM_692124,1,0,0,1
CM_692126,0,0,0,0
CM_693982,1,0,1,1
CM_694069,0,0,0,0
CM_694311,1,0,1,1
CM_694345,0,0,0,1
CM_694346,0,0,0,0
CM_694348,0,0,0,0
CM_694402,1,0,0,1
CM_694545,0,0,0,0
CM_694564,0,0,0,0
CM_694571,1,0,0,1
CM_694575,0,0,0,0
CM_70588,1,0,0,1
CM_800742,0,0,0,0
CM_800911,0,0,0,0
CM_801833,1,0,0,1
CM_801834,0,0,0,0
CM_801836,1,0,0,1
CM_801900,0,0,0,0
CM_802189,1,0,0,1
CM_803010,0,0,0,0
CM_803101,0,0,0,0
CM_804298,1,0,0,1
CM_806240,0,0,0,0
CM_806241,0,0,0,0
CM_806860,0,0,0,0
CM_807634,0,0,0,0
CM_808984,1,0,0,1
CM_809024,0,0,0,0
CM_810740,1,0,0,1
CM_810742,1,0,0,1
CM_810743,1,0,0,1
CM_810754,1,0,0,1
CM_810764,1,0,0,1
CM_813965,1,0,1,1
CM_813975,1,0,1,1
CM_813976,0,0,0,0
CM_816835,0,0,0,0
CM_816836,1,0,0,1
CM_816955,1,0,1,1
CM_816961,0,0,0,0
CM_817029,1,0,0,1
CM_817056,1,0,1,1
CM_817081,1,0,0,1
CM_817098,0,0,0,0
CM_817108,0,0,0,0
CM_817119,0,0,0,0
CM_817125,0,0,0,0
CM_817154,0,0,0,0
CM_817167,0,0,0,1
CM_817168,0,0,0,0
CM_817178,0,0,0,0
CM_817185,1,0,0,1
CM_817186,0,0,0,0
CM_817197,0,0,0,0
CM_817216,0,0,0,0
CM_817290,1,0,1,1
CM_817358,0,0,0,0
CM_817381,0,0,0,0
CM_817454,0,0,0,0
CM_817482,0,0,0,0
CM_817543,1,0,1,1
CM_817603,0,0,0,0
CM_817634,1,0,0,1
CM_817649,1,0,1,1
CM_817669,0,0,0,0
CM_817686,0,0,0,0
CM_817695,0,0,0,0
CM_817709,0,0,0,0
CM_817766,1,0,0,1
CM_817780,0,0,0,0
CM_817804,0,0,0,0
CM_817831,1,0,0,1
CM_817838,0,0,0,0
CM_817876,0,0,0,0
CM_818022,0,0,0,0
CM_818046,0,0,0,0
CM_829875,1,0,0,1
CM_829879,0,0,0,0
CM_830238,1,0,0,1
CM_830428,0,0,0,0
CM_830476,0,0,0,0
CM_830586,0,0,0,0
CM_830847,0,0,0,0
CM_831421,0,0,0,0
CM_831627,0,0,0,0
CM_831683,0,0,0,0
CM_831856,0,0,0,0
CM_831873,0,0,0,0
CM_832232,0,0,0,0
CM_832479,0,0,0,0
CM_832649,1,0,0,1
CM_833075,0,0,0,0
CM_834475,0,0,0,0
CM_834916,1,0,0,1
CM_834988,1,0,0,1
CM_835098,1,0,0,1
CM_835693,0,0,0,0
CM_835759,0,0,0,0
CM_835859,0,0,0,0
CM_835928,0,0,0,0
CM_836201,1,0,0,1
CM_836231,1,0,0,1
CM_836269,0,0,0,0
CM_836494,1,0,0,1
CM_836544,0,0,0,0
CM_836891,0,0,0,0
CM_837501,1,0,0,1
CM_837628,1,0,0,1
CM_837835,0,0,0,0
CM_837873,1,0,0,1
CM_837892,1,0,0,1
CM_838066,0,0,0,0
CM_838167,0,0,0,0
CM_838221,1,0,0,1
CM_838394,1,0,0,1
CM_838399,0,0,0,0
CM_838578,1,0,0,1
CM_839183,1,0,0,1
CM_839272,1,0,0,1
CM_839375,1,0,0,1
CM_839473,0,0,0,0
CM_840258,1,0,0,1
CM_840339,0,0,0,0
CM_840488,0,0,0,0
CM_840524,1,0,0,1
CM_840607,0,0,0,0
CM_840689,0,0,0,0
CM_840830,0,0,0,0
CM_841352,0,0,0,0
CM_841507,1,0,0,1
CM_842060,1,0,0,1
CM_842074,0,0,0,0
CM_842305,0,0,0,0
CM_842313,0,0,0,0
CM_842353,0,0,0,0
CM_842380,0,0,0,0
CM_842458,0,0,0,0
CM_842686,0,0,0,0
CM_843317,1,0,0,1
CM_843365,1,0,0,1
CM_843383,1,0,0,1
CM_843605,1,0,0,1
CM_843736,0,0,0,1
CM_843809,1,0,0,1
CM_844477,0,0,0,0
CM_844812,0,0,0,0
CM_845127,1,0,0,1
CM_845154,0,0,0,0
CM_845598,1,0,0,1
CM_845815,1,0,0,1
CM_846118,0,0,0,0
CM_846211,0,0,0,0
CM_846468,0,0,0,0
CM_847327,0,0,0,0
CM_847630,0,0,0,0
CM_847868,0,0,0,0
CM_848387,1,0,0,1
CM_848422,0,0,0,0
CM_848801,1,0,1,1
CM_848977,0,0,0,0
CM_849024,1,0,0,1
CM_849269,1,0,0,1
CM_849393,0,0,0,0
CM_849425,0,0,0,0
CM_849575,1,0,0,1
CM_849751,1,0,0,1
CM_849819,0,0,0,0
CM_849949,1,0,0,1
CM_849977,1,0,0,1
CM_850023,0,0,0,0
CM_850373,0,0,0,0
CM_850376,1,0,0,1
CM_850463,0,0,0,0
CM_851340,0,0,0,0
CM_851858,1,0,0,1
CM_852135,1,0,0,1
CM_852214,1,0,0,1
CM_852405,0,0,0,0
CM_852484,0,0,0,0
CM_852640,0,0,0,1
CM_852925,0,0,0,0
CM_852942,0,0,0,0
CM_853279,1,0,0,1
CM_853671,1,0,0,1
CM_853704,1,0,0,1
CM_853931,0,0,0,0
CM_854159,0,0,0,0
CM_854238,1,0,0,1
CM_854296,0,0,0,0
CM_854449,0,0,0,0
CM_854891,0,0,0,0
CM_855123,1,0,0,1
CM_855481,0,0,0,0
CM_855556,1,0,0,1
CM_855618,0,0,0,0
CM_855726,1,0,0,1
CM_855738,0,0,0,0
CM_856020,0,0,0,0
CM_856225,0,0,0,0
CM_856474,0,0,0,0
CM_856666,0,0,0,0
CM_856786,0,0,0,0
CM_856844,0,0,0,0
CM_856954,1,0,0,1
CM_857087,0,0,0,0
CM_857313,0,0,0,0
CM_857314,0,0,0,0
CM_857438,0,0,0,0
CM_857482,0,0,0,0
CM_857798,1,0,0,1
CM_857898,0,0,0,0
CM_858026,1,0,0,1
CM_858410,0,0,0,0
CM_858441,0,0,0,0
CM_859130,0,0,0,0
CM_859341,0,0,0,0
CM_859400,0,0,0,0
CM_859532,1,0,0,1
CM_859534,1,0,0,1
CM_859630,1,0,0,1
CM_859653,0,0,0,0
CM_859741,1,0,0,1
CM_859744,0,0,0,0
CM_860144,1,0,0,1
CM_860296,0,0,0,0
CM_8603,1,0,0,1
CM_860471,0,0,0,0
CM_860643,1,0,0,1
CM_8608,1,0,0,1
CM_8610,0,0,0,0
CM_861189,0,0,0,0
CM_8612,0,0,0,0
CM_8614,0,0,0,0
CM_8616,1,0,0,1
CM_861663,0,0,0,0
CM_861680,1,0,0,1
CM_8617,1,0,0,1
CM_861726,0,0,0,0
CM_8619,0,0,0,0
CM_861912,1,0,0,1
CM_8621,1,0,0,1
CM_862211,0,0,0,0
CM_862487,0,0,0,0
CM_862607,0,0,0,0
CM_862652,1,0,0,1
CM_862793,1,0,0,1
CM_863095,1,0,1,1
CM_863260,1,0,0,1
CM_863327,0,0,0,0
CM_863503,0,0,0,0
CM_863696,0,0,0,0
CM_863974,0,0,0,0
CM_863984,1,0,0,1
CM_864120,0,0,0,0
CM_864423,1,0,0,1
CM_864799,1,0,0,1
CM_870075,0,0,0,0
CM_870077,1,0,0,1
CM_870078,1,0,0,1
CM_870096,1,0,1,1
CM_870234,0,0,0,0
CM_870255,0,0,0,0
CM_870259,0,0,0,0
CM_870299,0,0,0,0
CM_870305,1,0,0,1
CM_870627,0,0,0,0
CM_870628,0,0,0,1
CM_870629,0,0,0,0
CM_870891,0,0,0,0
CM_871069,0,0,0,0
CM_871195,0,0,0,0
CM_871244,0,0,0,0
CM_871248,0,0,0,0
CM_871690,0,0,0,0
CM_871971,0,0,0,0
CM_872137,0,0,0,0
CM_872517,1,0,1,1
CM_873531,0,0,0,0
CM_915509,0,0,0,0
CM_915515,0,0,0,0
CM_915517,0,0,0,0
CM_915538,0,0,0,0
CM_915542,1,0,1,1
CM_915559,0,0,0,0
CM_915564,0,0,0,0
CM_915565,1,0,1,1
CM_915579,0,0,0,0
CM_915606,0,0,0,0
CM_915623,0,0,0,0
CM_915626,1,0,0,1
CM_915628,0,0,0,0
CM_915629,0,0,0,0
CM_915630,0,0,0,0
CM_915636,1,0,1,1
CM_915675,0,0,0,0
CM_915677,1,0,1,1
CM_915698,0,0,0,0
CM_915713,0,0,0,0
CM_915723,1,0,0,1
CM_915730,0,0,0,0
CM_915743,0,0,0,0
CM_915761,0,0,0,0
CM_915775,0,0,0,0
CM_915778,0,0,0,0
CM_915780,0,0,0,0
CM_915786,1,0,0,1
CM_915806,0,0,0,0
CM_915809,0,0,0,0
CM_915818,1,0,0,1
CM_917646,1,0,1,1
CM_918115,1,0,0,1
CM_919177,0,0,0,0
CM_919810,1,0,1,1
CM_920646,1,0,1,1
CM_921113,1,0,1,1
CM_921536,0,0,0,0
CM_922148,0,0,0,0
CM_922154,0,0,0,0
CM_922805,1,0,0,1
CM_923177,1,0,0,1
CM_925022,0,0,0,0
CM_925089,0,0,0,1
CM_926064,0,0,0,0
CM_92689,1,0,0,1
CM_927629,0,0,0,0
CM_929956,0,0,0,0
CM_930035,0,0,0,0
CM_930180,0,0,0,0
CM_930487,0,0,0,0
CM_931512,0,0,0,0
CM_931526,0,0,0,0
CM_931563,0,0,0,0
CM_931646,1,0,0,1
CM_931696,0,0,0,0
CM_932043,0,0,0,0
CM_932091,0,0,0,0
CM_932950,1,0,0,1
CM_933202,0,0,0,0
CM_933436,0,0,0,0
CM_933900,1,0,0,1
CM_934391,0,0,0,0
CM_934444,1,0,0,1
CM_934743,0,0,0,0
CM_934781,1,0,0,1
CM_935177,0,0,0,0
CM_935240,0,0,0,1
CM_935482,1,0,0,1
CM_935697,1,0,0,1
CM_935729,1,0,0,1
CM_935758,0,0,0,0
CM_935796,1,0,0,1
CM_935930,0,0,0,1
CM_936240,1,0,0,1
CM_936410,1,0,0,1
CM_936602,0,0,0,0
CM_936719,1,0,0,1
CM_936764,0,0,0,0
CM_936945,1,0,0,1
CM_937411,0,0,0,0
CM_937611,0,0,0,0
CM_937964,0,0,0,0
CM_938052,0,0,0,0
CM_938178,0,0,0,0
CM_938367,0,0,0,0
CM_938412,1,0,0,1
CM_938501,0,0,0,0
CM_938851,1,0,0,1
CM_939069,0,0,0,0
CM_939418,0,0,0,0
CM_939545,1,0,0,1
CM_940239,0,0,0,0
CM_940344,0,0,0,0
CM_940359,0,0,0,0
CM_940518,0,0,0,0
CM_940605,0,0,0,0
CM_940607,0,0,0,0
CM_940845,0,0,0,0
CM_941144,1,0,0,1
CM_941281,0,0,0,0
CM_941359,1,0,0,1
CM_941416,0,0,0,0
CM_941643,0,0,0,0
CM_941724,0,0,0,0
CM_941792,0,0,0,0
CM_941804,1,0,0,1
CM_941869,0,0,0,0
CM_941885,0,0,0,1
CM_942097,0,0,0,0
CM_942140,0,0,0,1
CM_942288,1,0,0,1
CM_942365,1,0,0,1
CM_942401,0,0,0,0
CM_943054,0,0,0,0
CM_943086,1,0,0,1
CM_943114,0,0,0,0
CM_943591,0,0,0,0
CM_943602,0,0,0,0
CM_943833,0,0,0,0
CM_943903,1,0,0,1
CM_944168,0,0,0,0
CM_944233,1,0,0,1
CM_944281,1,0,0,1
CM_944329,1,0,0,1
CM_944330,1,0,0,1
CM_944574,1,0,0,1
CM_944585,1,0,1,1
CM_944587,0,0,0,0
CM_944757,0,0,0,0
CM_944764,1,0,0,1
CM_945279,0,0,0,0
CM_945472,1,0,0,1
CM_945546,0,0,0,0
CM_945551,0,0,0,0
CM_945890,0,0,0,0
CM_945958,0,0,0,0
CM_946400,0,0,0,0
CM_946412,1,0,0,1
CM_947169,1,0,0,1
CM_947492,0,0,0,0
CM_947715,1,0,0,1
CM_948020,0,0,0,0
CM_948221,1,0,0,1
CM_948742,0,0,0,0
CM_948752,0,0,0,0
CM_948761,1,0,0,1
CM_949029,0,0,0,0
CM_949101,1,0,0,1
CM_949224,1,0,0,1
CM_949225,0,0,0,0
CM_949248,1,0,0,1
CM_949334,0,0,0,0
CM_949606,1,0,0,1
CM_949939,1,0,0,1
CM_950087,0,0,0,0
CM_950245,0,0,0,0
CM_950563,0,0,0,0
CM_950680,0,0,0,0
CM_950738,0,0,0,0
CM_950905,0,0,0,0
CM_950960,1,0,0,1
CM_951035,0,0,0,0
CM_951054,0,0,0,0
CM_951258,0,0,0,0
CM_951461,0,0,0,0
CM_951756,0,0,0,0
CM_952029,0,0,0,0
CM_952175,0,0,0,0
CM_952227,0,0,0,0
CM_952351,0,0,0,0
CM_952418,0,0,0,0
CM_952426,1,0,0,1
CM_952659,0,0,0,0
CM_952750,0,0,0,0
CM_952890,1,0,0,1
CM_953446,0,0,0,0
CM_953556,1,0,0,1
CM_954347,0,0,0,0
CM_954597,1,0,1,1
CM_954598,0,0,0,0
CM_955173,0,0,0,0
CM_955297,0,0,0,0
CM_955330,0,0,0,0
CM_955476,0,0,0,0
CM_955519,1,0,0,1
CM_955978,0,0,0,0
CM_956109,0,0,0,0
CM_956403,0,0,0,0
CM_956435,0,0,0,0
CM_956444,0,0,0,0
CM_956563,0,0,0,0
CM_956938,1,0,0,1
CM_956961,0,0,0,0
CM_956976,0,0,0,0
CM_957234,0,0,0,0
CM_957291,0,0,0,0
CM_957462,0,0,0,0
CM_957662,0,0,0,0
CM_957818,0,0,0,0
CM_958090,0,0,0,0
CM_958293,0,0,0,0
CM_958547,1,0,0,1
CM_958928,1,0,0,1
CM_958943,1,0,0,1
CM_959030,0,0,0,1
CM_959248,0,0,0,0
CM_959266,0,0,0,0
CM_959388,0,0,0,0
CM_959494,1,0,0,1
CM_959497,0,0,0,0
CM_959551,0,0,0,0
CM_959651,0,0,0,0
CM_959711,1,0,0,1
CM_960010,0,0,0,0
CM_960412,0,0,0,0
CM_960658,0,0,0,0
CM_960819,1,0,0,1
CM_960945,1,0,0,1
CM_961084,1,0,0,1
CM_961161,1,0,0,1
CM_961223,0,0,0,0
CM_961406,0,0,0,0
CM_961444,0,0,0,0
CM_962121,0,0,0,0
CM_962253,0,0,0,0
CM_962283,0,0,0,0
CM_962410,0,0,0,0
CM_962477,1,0,0,1
CM_962884,0,0,0,0
CM_962895,0,0,0,0
CM_962919,0,0,0,0
CM_962944,1,0,0,1
CM_963141,0,0,0,0
CM_963169,1,0,0,1
CM_963391,0,0,0,0
CM_963628,0,0,0,0
CM_963722,0,0,0,0
CM_963853,1,0,0,1
CM_963944,1,0,0,1
CM_964333,1,0,0,1
CM_964413,1,0,0,1
CM_964576,0,0,0,0
CM_964612,0,0,0,0
CM_964650,0,0,0,0
CM_964791,0,0,0,0
CM_964858,0,0,0,0
CM_965084,0,0,0,0
CM_965241,0,0,0,0
CM_965622,0,0,0,0
CM_965642,0,0,0,0
CM_966116,0,0,0,0
CM_966196,0,0,0,0
CM_966374,0,0,0,0
CM_966833,0,0,0,0
CM_967128,0,0,0,0
CM_967651,1,0,0,1
CM_967987,1,0,0,1
CM_968269,1,0,0,1
CM_968328,0,0,0,0
CM_968348,0,0,0,0
