case_assertion_id,control_assertion_id,gene,domain,baseline_env,case_regime,control_regime,case_regime_empirical_risk,control_regime_empirical_risk,risk_difference
CANCER_12248,CANCER_224528,CDH1,hereditary_cancer,gastric cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1243,CANCER_1425519,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1245,CANCER_1074633,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_1246,CANCER_1350694,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_125632,CANCER_266499,BRCA1,hereditary_cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_125874,CANCER_803418,BRCA1,hereditary_cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,nonspecific_underresolved,0.14555038759689923,0.19922790569419552,-0.05367751809729629
CANCER_126583,CANCER_1074369,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126587,CANCER_530097,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126609,CANCER_482051,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126611,CANCER_1448783,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126614,CANCER_952804,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126628,CANCER_492166,PALB2,hereditary_cancer,breast cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_126646,CANCER_410128,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126675,CANCER_143011,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126688,CANCER_402302,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_126697,CANCER_648347,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126706,CANCER_820249,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126711,CANCER_187557,PALB2,hereditary_cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_126715,CANCER_583804,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126729,CANCER_126769,PALB2,hereditary_cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_126737,CANCER_1075918,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126748,CANCER_482051,PALB2,hereditary_cancer,breast cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_126757,CANCER_1329323,PALB2,hereditary_cancer,ovarian cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126764,CANCER_989424,PALB2,hereditary_cancer,ovarian cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126766,CANCER_142408,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_126767,CANCER_1172879,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_126768,CANCER_246042,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_127305,CANCER_265577,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_127337,CANCER_189177,ATM,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_127340,CANCER_141315,ATM,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_127351,CANCER_968575,ATM,hereditary_cancer,pancreatic cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127371,CANCER_553261,ATM,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127374,CANCER_1050010,ATM,hereditary_cancer,ovarian cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127376,CANCER_1782396,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127405,CANCER_1789487,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127411,CANCER_824171,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127426,CANCER_1790350,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127432,CANCER_1764118,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_127445,CANCER_265513,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_127453,CANCER_141760,ATM,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127558,CANCER_1071846,MSH6,hereditary_cancer,colorectal cancer / polyposis,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127590,CANCER_428421,MSH6,hereditary_cancer,colorectal cancer / polyposis,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_127598,CANCER_941464,MSH6,hereditary_cancer,colorectal cancer / polyposis,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127650,CANCER_952819,MSH2,hereditary_cancer,colorectal cancer / polyposis,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127655,CANCER_1446681,MSH2,hereditary_cancer,colorectal cancer / polyposis,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_12775,CANCER_579230,EPCAM,hereditary_cancer,colorectal cancer / polyposis,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_12776,CANCER_831206,EPCAM,hereditary_cancer,colorectal cancer / polyposis,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_127788,CANCER_455085,PMS2,hereditary_cancer,colorectal cancer / polyposis,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127796,CANCER_1071163,PMS2,hereditary_cancer,colorectal cancer / polyposis,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_127949,CANCER_1794042,SMAD4,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_128053,CANCER_185972,CHEK2,hereditary_cancer,Li-Fraumeni syndrome,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_128064,CANCER_5592,CHEK2,hereditary_cancer,Li-Fraumeni syndrome,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_128071,CANCER_496341,CHEK2,hereditary_cancer,Li-Fraumeni syndrome,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_128117,CANCER_126696,PALB2,hereditary_cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,nonspecific_underresolved,0.19922790569419552,0.19922790569419552,0.0
CANCER_128131,CANCER_1745029,PALB2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_128142,CANCER_1076548,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1284953,CANCER_851293,ATM,hereditary_cancer,syndromic cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1285420,CANCER_126892,MSH6,hereditary_cancer,syndromic cancer predisposition,modifier_penetrance_boundary,nonspecific_underresolved,0.14555038759689923,0.19922790569419552,-0.05367751809729629
CANCER_1285599,CANCER_1457815,MSH6,hereditary_cancer,colorectal cancer / polyposis,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1292056,CANCER_856609,CDH1,hereditary_cancer,gastric cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1292057,CANCER_496817,CDH1,hereditary_cancer,gastric cancer predisposition,modifier_penetrance_boundary,nonspecific_underresolved,0.14555038759689923,0.19922790569419552,-0.05367751809729629
CANCER_1301312,CANCER_838443,MSH6,hereditary_cancer,colorectal cancer / polyposis,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1301314,CANCER_647286,MSH6,hereditary_cancer,colorectal cancer / polyposis,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1319403,CANCER_986730,TP53,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1319579,CANCER_1050037,BRCA2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1319617,CANCER_1459981,PALB2,hereditary_cancer,breast cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1320037,CANCER_648625,MSH6,hereditary_cancer,colorectal cancer / polyposis,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1320038,CANCER_455191,MSH6,hereditary_cancer,colorectal cancer / polyposis,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1320098,CANCER_1420424,ATM,hereditary_cancer,syndromic cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1321371,CANCER_831063,MSH2,hereditary_cancer,colorectal cancer / polyposis,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1321375,CANCER_418040,ATM,hereditary_cancer,syndromic cancer predisposition,modifier_penetrance_boundary,nonspecific_underresolved,0.14555038759689923,0.19922790569419552,-0.05367751809729629
CANCER_1321397,CANCER_1383189,MSH6,hereditary_cancer,colorectal cancer / polyposis,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1323297,CANCER_1790149,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1323475,CANCER_583983,PMS2,hereditary_cancer,colorectal cancer / polyposis,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1323601,CANCER_1320097,ATM,hereditary_cancer,syndromic cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1323665,CANCER_842655,ATM,hereditary_cancer,syndromic cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1330001,CANCER_484324,PMS2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1330016,CANCER_958028,MSH2,hereditary_cancer,colorectal cancer / polyposis,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1330021,CANCER_1761299,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1330024,CANCER_1727912,MSH6,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1330146,CANCER_1784750,MSH2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1330188,CANCER_1780877,MSH6,hereditary_cancer,syndromic cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1331074,CANCER_1789968,MSH2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,nonspecific_underresolved,modifier_penetrance_boundary,0.19922790569419552,0.14555038759689923,0.05367751809729629
CANCER_1331368,CANCER_1348691,MSH6,hereditary_cancer,colorectal cancer / polyposis,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1331870,CANCER_921650,BRCA2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1331923,CANCER_1171487,PALB2,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
CANCER_1332134,CANCER_1751899,APC,hereditary_cancer,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,modifier_penetrance_boundary,0.14555038759689923,0.14555038759689923,0.0
