assertion_id,ClinVar VariationID,gene,condition label,classification,review status,submitter count,baseline environment,domain,source date,ClinVar LastEvaluated,new_or_updated_status,source_file,registry_note
PROSP_CLV_2229,2229,VHL,Chuvash polycythemia|Von Hippel-Lindau syndrome|Hereditary cancer-predisposing syndrome|Chuvash polycythemia;Von Hippel-Lindau syndrome,Pathogenic,"criteria provided, multiple submitters, no conflicts",5,Chuvash polycythemia|Von Hippel-Lindau syndrome|Hereditary cancer-predisposing syndrome|Chuvash polycythemia;Von Hippel-Lindau syndrome,hereditary_cancer,2026-05-05,"Feb 14, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_2230,2230,VHL,Chuvash polycythemia|Chuvash polycythemia;Von Hippel-Lindau syndrome,Likely pathogenic,"criteria provided, single submitter",2,Chuvash polycythemia|Chuvash polycythemia;Von Hippel-Lindau syndrome,hereditary_cancer,2026-05-05,"Jan 13, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_2231,2231,VHL,RENAL CELL CARCINOMA WITH PARANEOPLASTIC ERYTHROCYTOSIS|Chuvash polycythemia;Von Hippel-Lindau syndrome|Hereditary cancer-predisposing syndrome|Von Hippel-Lindau syndrome,Likely pathogenic,"criteria provided, multiple submitters, no conflicts",4,RENAL CELL CARCINOMA WITH PARANEOPLASTIC ERYTHROCYTOSIS|Chuvash polycythemia;Von Hippel-Lindau syndrome|Hereditary cancer-predisposing syndrome|Von Hippel-Lindau syndrome,hereditary_cancer,2026-05-05,"Mar 05, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_2235,2235,VHL,Chuvash polycythemia|Chuvash polycythemia;Von Hippel-Lindau syndrome,Likely pathogenic,"criteria provided, single submitter",2,Chuvash polycythemia|Chuvash polycythemia;Von Hippel-Lindau syndrome,hereditary_cancer,2026-05-05,"Jun 21, 2020",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_2236,2236,VHL,Von Hippel-Lindau syndrome|Chuvash polycythemia;Von Hippel-Lindau syndrome|Hereditary cancer-predisposing syndrome|not provided,Pathogenic,"criteria provided, multiple submitters, no conflicts",6,Von Hippel-Lindau syndrome|Chuvash polycythemia;Von Hippel-Lindau syndrome|Hereditary cancer-predisposing syndrome|not provided,hereditary_cancer,2026-05-05,"Sep 15, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_2237,2237,VHL,Pheochromocytoma|Von Hippel-Lindau syndrome|Chuvash polycythemia;Von Hippel-Lindau syndrome|not provided|Hereditary cancer-predisposing syndrome|Chuvash polycythemia,Pathogenic,"criteria provided, multiple submitters, no conflicts",8,Pheochromocytoma|Von Hippel-Lindau syndrome|Chuvash polycythemia;Von Hippel-Lindau syndrome|not provided|Hereditary cancer-predisposing syndrome|Chuvash polycythemia,hereditary_cancer,2026-05-05,"Jan 24, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_2238,2238,VHL,Von Hippel-Lindau syndrome|Chuvash polycythemia;Von Hippel-Lindau syndrome|Hereditary cancer-predisposing syndrome,Pathogenic,"criteria provided, multiple submitters, no conflicts",5,Von Hippel-Lindau syndrome|Chuvash polycythemia;Von Hippel-Lindau syndrome|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Dec 24, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_2472,2472,EXT2,"Exostoses, multiple, type 2|not provided|Exostoses, multiple, type 2;Seizures-scoliosis-macrocephaly syndrome|Hereditary cancer-predisposing syndrome",Pathogenic,"criteria provided, multiple submitters, no conflicts",7,"Exostoses, multiple, type 2|not provided|Exostoses, multiple, type 2;Seizures-scoliosis-macrocephaly syndrome|Hereditary cancer-predisposing syndrome",hereditary_cancer,2026-05-05,"Dec 23, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_2530,2530,TTC8,Bardet-Biedl syndrome 8|Bardet-Biedl syndrome|Postaxial foot polydactyly;Truncal obesity;Moderate intellectual disability|Retinal dystrophy|Retinitis pigmentosa 51|TTC8-related disorder|Ovarian serous cystadenocarcinoma|Bardet-Biedl syndrome 8;Retinitis pigmentosa 51|not provided,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",13,Bardet-Biedl syndrome 8|Bardet-Biedl syndrome|Postaxial foot polydactyly;Truncal obesity;Moderate intellectual disability|Retinal dystrophy|Retinitis pigmentosa 51|TTC8-related disorder|Ovarian serous cystadenocarcinoma|Bardet-Biedl syndrome 8;Retinitis pigmentosa 51|not provided,hereditary_cancer,2026-05-05,"Mar 30, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_2644,2644,TPP1,Neuronal ceroid lipofuscinosis 2|Autosomal recessive spinocerebellar ataxia 7|not provided|Inborn genetic diseases|Neuronal ceroid lipofuscinosis|Autosomal recessive spinocerebellar ataxia 7;Neuronal ceroid lipofuscinosis 2|TPP1-related disorder|Familial cancer of breast|Ovarian serous cystadenocarcinoma|Lung cancer|Malignant tumor of urinary bladder|Retinal disorder,Pathogenic,"criteria provided, multiple submitters, no conflicts",40,Neuronal ceroid lipofuscinosis 2|Autosomal recessive spinocerebellar ataxia 7|not provided|Inborn genetic diseases|Neuronal ceroid lipofuscinosis|Autosomal recessive spinocerebellar ataxia 7;Neuronal ceroid lipofuscinosis 2|TPP1-related disorder|Familial cancer of breast|Ovarian serous cystadenocarcinoma|Lung cancer|Malignant tumor of urinary bladder|Retinal disorder,hereditary_cancer,2026-05-05,"Jan 28, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_2656,2656,BBS9,Bardet-Biedl syndrome 9|not provided|BBS9-related disorder|Bardet-Biedl syndrome|Pancreatic adenocarcinoma,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",11,Bardet-Biedl syndrome 9|not provided|BBS9-related disorder|Bardet-Biedl syndrome|Pancreatic adenocarcinoma,hereditary_cancer,2026-05-05,"Dec 08, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3019,3019,ATM,T-cell prolymphocytic leukemia|Ataxia-telangiectasia syndrome|not provided|Hereditary cancer-predisposing syndrome|Breast neoplasm|Familial cancer of breast|Malignant tumor of breast|Breast and/or ovarian cancer|ATM-related disorder,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",27,T-cell prolymphocytic leukemia|Ataxia-telangiectasia syndrome|not provided|Hereditary cancer-predisposing syndrome|Breast neoplasm|Familial cancer of breast|Malignant tumor of breast|Breast and/or ovarian cancer|ATM-related disorder,hereditary_cancer,2026-05-05,"Jan 25, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3029,3029,ATM,Ataxia-telangiectasia without immunodeficiency|Ataxia-telangiectasia syndrome|not provided|Hereditary cancer-predisposing syndrome|Familial cancer of breast|Ataxia-telangiectasia syndrome;Familial cancer of breast|Malignant tumor of urinary bladder|ATM-related cancer predisposition|Inherited breast cancer and ovarian cancer,Pathogenic,reviewed by expert panel,22,Ataxia-telangiectasia without immunodeficiency|Ataxia-telangiectasia syndrome|not provided|Hereditary cancer-predisposing syndrome|Familial cancer of breast|Ataxia-telangiectasia syndrome;Familial cancer of breast|Malignant tumor of urinary bladder|ATM-related cancer predisposition|Inherited breast cancer and ovarian cancer,hereditary_cancer,2026-05-05,"Mar 18, 2022",materially_updated_since_prior_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3036,3036,ATM,Ataxia-telangiectasia syndrome|Hereditary cancer-predisposing syndrome|not provided|Familial cancer of breast|Breast and/or ovarian cancer|Carcinoma of pancreas|Tip-toe gait|Hereditary breast ovarian cancer syndrome|See cases|Neoplasm|ATM-related cancer predisposition,Pathogenic,"criteria provided, multiple submitters, no conflicts",27,Ataxia-telangiectasia syndrome|Hereditary cancer-predisposing syndrome|not provided|Familial cancer of breast|Breast and/or ovarian cancer|Carcinoma of pancreas|Tip-toe gait|Hereditary breast ovarian cancer syndrome|See cases|Neoplasm|ATM-related cancer predisposition,hereditary_cancer,2026-05-05,"Jan 26, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3041,3041,ATM,Mantle cell lymphoma|Ataxia-telangiectasia syndrome|Familial cancer of breast|Hereditary cancer-predisposing syndrome,Pathogenic,"criteria provided, multiple submitters, no conflicts",4,Mantle cell lymphoma|Ataxia-telangiectasia syndrome|Familial cancer of breast|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Feb 27, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3042,3042,ATM,T-cell prolymphocytic leukemia|Ataxia-telangiectasia syndrome|Hereditary cancer-predisposing syndrome|Familial cancer of breast,Pathogenic,"criteria provided, multiple submitters, no conflicts",6,T-cell prolymphocytic leukemia|Ataxia-telangiectasia syndrome|Hereditary cancer-predisposing syndrome|Familial cancer of breast,hereditary_cancer,2026-05-05,"Dec 12, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3045,3045,ATM,Ataxia - telangiectasia variant|Ataxia-telangiectasia syndrome|Hereditary cancer-predisposing syndrome|Familial cancer of breast,Likely pathogenic,"criteria provided, multiple submitters, no conflicts",5,Ataxia - telangiectasia variant|Ataxia-telangiectasia syndrome|Hereditary cancer-predisposing syndrome|Familial cancer of breast,hereditary_cancer,2026-05-05,"Dec 09, 2025",materially_updated_since_prior_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3051,3051,ARSA,"Metachromatic leukodystrophy, juvenile type|Metachromatic leukodystrophy, adult type|Metachromatic leukodystrophy|not provided|Intellectual disability|Inborn genetic diseases|Neurodevelopmental disorder|See cases|ARSA-related disorder|Acute myeloid leukemia|Malignant tumor of urinary bladder|Thymoma|Papillary renal cell carcinoma type 1",Pathogenic,"criteria provided, multiple submitters, no conflicts",44,"Metachromatic leukodystrophy, juvenile type|Metachromatic leukodystrophy, adult type|Metachromatic leukodystrophy|not provided|Intellectual disability|Inborn genetic diseases|Neurodevelopmental disorder|See cases|ARSA-related disorder|Acute myeloid leukemia|Malignant tumor of urinary bladder|Thymoma|Papillary renal cell carcinoma type 1",hereditary_cancer,2026-05-05,"Jan 28, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3077,3077,ARSA,Metachromatic leukodystrophy|Spastic ataxia|not provided|Squamous cell carcinoma of the head and neck,Pathogenic,"criteria provided, multiple submitters, no conflicts",8,Metachromatic leukodystrophy|Spastic ataxia|not provided|Squamous cell carcinoma of the head and neck,hereditary_cancer,2026-05-05,"Nov 25, 2025",materially_updated_since_prior_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3116,3116,KCNQ1,Long QT syndrome 1|Congenital long QT syndrome|not provided|Long QT syndrome|Cardiovascular phenotype|Cardiac arrhythmia,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",8,Long QT syndrome 1|Congenital long QT syndrome|not provided|Long QT syndrome|Cardiovascular phenotype|Cardiac arrhythmia,inherited_arrhythmia,2026-05-05,"Oct 03, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3118,3118,KCNQ1,"Long QT syndrome 1|Congenital long QT syndrome|Long QT syndrome|not provided|Cardiovascular phenotype|Long QT syndrome 1;Atrial fibrillation, familial, 3;Short QT syndrome type 2;Jervell and Lange-Nielsen syndrome",Pathogenic,reviewed by expert panel,11,"Long QT syndrome 1|Congenital long QT syndrome|Long QT syndrome|not provided|Cardiovascular phenotype|Long QT syndrome 1;Atrial fibrillation, familial, 3;Short QT syndrome type 2;Jervell and Lange-Nielsen syndrome",inherited_arrhythmia,2026-05-05,"Jul 01, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3119,3119,KCNQ1,Long QT syndrome 1|Congenital long QT syndrome|not provided|Cardiovascular phenotype|Long QT syndrome,Likely pathogenic,reviewed by expert panel,12,Long QT syndrome 1|Congenital long QT syndrome|not provided|Cardiovascular phenotype|Long QT syndrome,inherited_arrhythmia,2026-05-05,"Jul 01, 2025",materially_updated_since_prior_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3120,3120,KCNQ1,"Long QT syndrome 1/2, digenic|Long QT syndrome 1|Long QT syndrome|Congenital long QT syndrome|not provided|Cardiovascular phenotype|Cardiac arrhythmia",Pathogenic,"criteria provided, multiple submitters, no conflicts",10,"Long QT syndrome 1/2, digenic|Long QT syndrome 1|Long QT syndrome|Congenital long QT syndrome|not provided|Cardiovascular phenotype|Cardiac arrhythmia",inherited_arrhythmia,2026-05-05,"Jan 26, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3131,3131,KCNQ1,"Long QT syndrome 1, recessive|Long QT syndrome|not provided|Cardiovascular phenotype|Long QT syndrome 1|Congenital long QT syndrome|KCNQ1-related disorder|not specified|Cardiac arrhythmia|Jervell and Lange-Nielsen syndrome 1|Jervell and Lange-Nielsen syndrome 1;Long QT syndrome 1|Monogenic hearing loss",Likely pathogenic,reviewed by expert panel,33,"Long QT syndrome 1, recessive|Long QT syndrome|not provided|Cardiovascular phenotype|Long QT syndrome 1|Congenital long QT syndrome|KCNQ1-related disorder|not specified|Cardiac arrhythmia|Jervell and Lange-Nielsen syndrome 1|Jervell and Lange-Nielsen syndrome 1;Long QT syndrome 1|Monogenic hearing loss",inherited_arrhythmia,2026-05-05,"Jul 01, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3138,3138,KCNQ1,Jervell and Lange-Nielsen syndrome 1|Congenital long QT syndrome|Long QT syndrome|not provided|Cardiovascular phenotype|Long QT syndrome 1|KCNQ1-related disorder,Pathogenic,"criteria provided, multiple submitters, no conflicts",9,Jervell and Lange-Nielsen syndrome 1|Congenital long QT syndrome|Long QT syndrome|not provided|Cardiovascular phenotype|Long QT syndrome 1|KCNQ1-related disorder,inherited_arrhythmia,2026-05-05,"Jan 05, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3140,3140,KCNQ1,Long QT syndrome 1|Jervell and Lange-Nielsen syndrome 1|Congenital long QT syndrome|not provided|Cardiovascular phenotype|Long QT syndrome|Long QT syndrome 1;Jervell and Lange-Nielsen syndrome 1|Cardiac arrhythmia,Pathogenic,reviewed by expert panel,8,Long QT syndrome 1|Jervell and Lange-Nielsen syndrome 1|Congenital long QT syndrome|not provided|Cardiovascular phenotype|Long QT syndrome|Long QT syndrome 1;Jervell and Lange-Nielsen syndrome 1|Cardiac arrhythmia,inherited_arrhythmia,2026-05-05,"Jul 01, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3144,3144,KCNQ1,"Long QT syndrome 1|Congenital long QT syndrome|not provided|Long QT syndrome|Atrial fibrillation, familial, 3;Beckwith-Wiedemann syndrome;Short QT syndrome type 2;Long QT syndrome 1;Jervell and Lange-Nielsen syndrome 1|not specified|Cardiovascular phenotype|Cardiac arrhythmia",Pathogenic,"criteria provided, multiple submitters, no conflicts",14,"Long QT syndrome 1|Congenital long QT syndrome|not provided|Long QT syndrome|Atrial fibrillation, familial, 3;Beckwith-Wiedemann syndrome;Short QT syndrome type 2;Long QT syndrome 1;Jervell and Lange-Nielsen syndrome 1|not specified|Cardiovascular phenotype|Cardiac arrhythmia",inherited_arrhythmia,2026-05-05,"Jan 17, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3196,3196,SBDS,"Shwachman-Diamond syndrome 1|Aplastic anemia, susceptibility to|not provided|not specified|Inborn genetic diseases|Microcephaly;Short stature;Splenomegaly;Agenesis of permanent teeth;Deeply set eye|Shwachman-Diamond syndrome 1;Aplastic anemia|Shwachman syndrome|Aplastic anemia|SBDS-related disorder|Familial pancreatic carcinoma|Hepatocellular carcinoma|Nonpapillary renal cell carcinoma|Intellectual disability|Uterine corpus endometrial carcinoma|Colon adenocarcinoma|Malignant tumor of urinary bladder|Malignant tumor of esophagus|Cervical cancer|Ovarian cancer|Lymphoma|Ovarian serous cystadenocarcinoma|Thyroid cancer, nonmedullary, 1|Acute myeloid leukemia|Fetal anomalies with a likely genetic cause",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",63,"Shwachman-Diamond syndrome 1|Aplastic anemia, susceptibility to|not provided|not specified|Inborn genetic diseases|Microcephaly;Short stature;Splenomegaly;Agenesis of permanent teeth;Deeply set eye|Shwachman-Diamond syndrome 1;Aplastic anemia|Shwachman syndrome|Aplastic anemia|SBDS-related disorder|Familial pancreatic carcinoma|Hepatocellular carcinoma|Nonpapillary renal cell carcinoma|Intellectual disability|Uterine corpus endometrial carcinoma|Colon adenocarcinoma|Malignant tumor of urinary bladder|Malignant tumor of esophagus|Cervical cancer|Ovarian cancer|Lymphoma|Ovarian serous cystadenocarcinoma|Thyroid cancer, nonmedullary, 1|Acute myeloid leukemia|Fetal anomalies with a likely genetic cause",hereditary_cancer,2026-05-05,"Feb 18, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
